time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.35E-05
277.47,282.2034152,284.2012007,285.6843606,286.4745689,286.5319203,285.9251491,284.7889211,,
278.84,282.1949995,284.1800184,285.6559523,286.4446266,286.5048735,285.9036472,284.7741234,,
280.21,282.1867282,284.1590654,285.627778,286.414865,286.4779331,285.8821904,284.7593385,,
281.59,282.1785397,284.138188,285.5996322,286.3850677,286.4509042,285.8606238,284.7444599,,
282.96,282.1705496,284.1176855,285.5719206,286.355666,286.424179,285.8392611,284.7297043,,
284.34,282.1626386,284.0972552,285.5442361,286.3262297,286.397368,285.8177916,284.7148573,,
285.71,282.1549185,284.0771901,285.5169777,286.2971845,286.3708601,285.7965277,284.7001352,,
287.08,282.1473289,284.0573382,285.4899416,286.2683157,286.3444612,285.7753147,284.6854313,,
288.46,282.1398131,284.0375538,285.4629306,286.2394135,286.3179801,285.7539995,284.6706395,,
289.83,282.1324776,284.0181207,285.4363339,286.2108961,286.291801,285.7328918,284.655975,,
291.2,282.1252647,283.9988918,285.4099528,286.1825524,286.2657321,285.7118383,284.6413318,,
292.58,282.1181209,283.979726,285.3835949,286.1541766,286.2395845,285.6906866,284.6266039,,
293.95,282.1111472,283.9608981,285.35764,286.1261791,286.2137376,285.6697445,284.6120058,,
295.32,282.104289,283.9422658,285.3318941,286.0983526,286.1880018,285.6488592,284.5974315,,
296.7,282.0974953,283.9236925,285.3061694,286.0704951,286.1621907,285.6278799,284.5827758,,
298.07,282.0908623,283.9054445,285.2808368,286.0430094,286.1366787,285.6071115,284.568252,,
299.44,282.0843381,283.8873838,285.2557069,286.0156922,286.1112784,285.5864027,284.5537546,,
300.82,282.0778741,283.8693782,285.2305965,285.9883449,286.085806,285.5656036,284.5391789,,
302.19,282.0715619,283.8516859,285.2058675,285.9613629,286.0606309,285.5450167,284.5247369,,
303.57,282.0653072,283.834046,285.1811568,285.9343516,286.0353855,285.524342,284.5102186,,
304.94,282.0591987,283.8167117,285.1568205,285.9077014,286.0104361,285.50388,284.4958351,,
306.31,282.0531887,283.7995521,285.132677,285.8812152,285.9855993,285.4834814,284.4814819,,
307.69,282.0472325,283.7824413,285.1085501,285.8547003,285.9606952,285.4629986,284.4670553,,
309.06,282.0414145,283.7656251,285.0847876,285.8285403,285.9360848,285.4427293,284.452765,,
310.44,282.0356478,283.7488554,285.0610407,285.8023523,285.9114089,285.422378,284.4384032,,
311.81,282.0300143,283.7323731,285.0376516,285.7765149,285.8870252,285.4022404,284.4241786,,
