time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,3.42E-05
226.72,283.8472101,285.9683151,287.5128458,288.2479092,288.171617,287.4448692,286.2871162,,
228.09,283.8421051,285.9472541,287.4834287,288.2185993,288.1482998,287.4295724,286.2788674,,
229.46,283.837103,285.9264739,287.4543217,288.1895021,288.1250526,287.4142363,286.27054,,
230.84,283.8321655,285.9058205,287.425311,288.1604059,288.1017077,287.398751,286.2620749,,
232.21,283.8273614,285.8855877,287.3968125,288.1317309,288.0786048,287.3833437,286.253597,,
233.59,283.8226179,285.8654746,287.3684056,288.1030567,288.0554078,287.3677919,286.2449848,,
234.96,283.818001,285.8457678,287.3404974,288.0747973,288.0324539,287.3523235,286.2363653,,
236.33,283.8134736,285.8263153,287.3128768,288.0467425,288.009576,287.3368282,286.2276785,,
237.71,283.809001,285.8069731,287.285341,288.0186881,287.9866088,287.321195,286.2188625,,
239.08,283.8046458,285.7880167,287.2582848,287.9910392,287.9638862,287.3056527,286.2100471,,
240.46,283.800342,285.7691645,287.231309,287.9633902,287.9410774,287.2899768,286.2011057,,
241.83,283.7961498,285.7506851,287.2048005,287.9361405,287.9185139,287.2743965,286.1921701,,
243.2,283.7920356,285.7324367,287.1785589,287.9090871,287.8960309,287.2588004,286.1831776,,
244.58,283.7879681,285.7142842,287.1523915,287.8820333,287.873466,287.2430767,286.174064,,
245.95,283.7840042,285.6964863,287.1266739,287.8553694,287.8511468,287.2274551,286.1649634,,
247.33,283.7800841,285.678779,287.1010265,287.8287044,287.8287484,287.2117098,286.1557448,,
248.7,283.7762627,285.6614149,287.0758175,287.8024234,287.806596,287.1960707,286.1465437,,
250.07,283.7725095,285.6442608,287.0508565,287.7763306,287.7845276,287.1804256,286.1372955,,
251.45,283.7687961,285.6271901,287.0259602,287.7502361,287.7623836,287.1646622,286.1279338,,
252.82,283.7651746,285.6104462,287.001486,287.7245165,287.7404855,287.1490107,286.1185963,,
254.2,283.7615904,285.5937809,286.977073,287.6987947,287.7185141,287.1332443,286.1091484,,
255.57,283.7580938,285.5774323,286.9530717,287.6734418,287.6967883,287.1175932,286.0997288,,
256.95,283.7546323,285.5611579,286.9291283,287.6480862,287.6749914,287.1018307,286.0902017,,
258.32,283.7512544,285.5451903,286.9055865,287.6230937,287.6534397,287.0861867,286.0807069,,
259.69,283.7479334,285.5294074,286.8822686,287.5982784,287.6319754,287.0705486,286.0711771,,
261.07,283.7446443,285.5136927,286.8590039,287.5734595,287.610443,287.0548038,286.061544,,
262.44,283.7414333,285.4982708,286.8361262,287.5489952,287.589155,287.0391821,286.0519489,,
263.82,283.7382523,285.4829132,286.8132985,287.5245267,287.5678008,287.0234568,286.0422533,,
